40,453,72,4,7,5.238695
40,275,379,7,13,5.344371
40,384,416,10,19,5.399396
40,299,121,4,7,5.492727
41,1,219,4,7,5.416366
41,309,121,4,7,5.514265
41,171,385,4,7,5.540941
41,133,604,4,7,5.704010
41,433,109,4,7,5.729708
42,441,386,4,7,5.093753
42,438,386,4,7,5.203425
42,288,555,5,10,5.503947
42,436,386,4,7,5.986449
43,62,510,4,7,0.640958
43,413,507,4,7,0.680894
43,345,247,4,7,0.846533
43,225,454,4,7,0.860868
44,314,389,4,7,5.374075
44,317,384,4,7,5.573305
44,405,169,4,7,5.676514
44,218,507,4,7,5.786923
45,325,390,4,7,5.258618
45,317,390,4,7,5.293438
45,453,426,10,19,5.339027
45,4,232,7,13,5.348019
45,319,390,4,7,5.814813
46,328,385,4,7,5.426221
46,334,150,4,7,5.446051
46,459,439,4,7,5.550685
46,429,394,4,7,5.688194
47,349,323,4,7,5.356465
47,133,180,4,7,5.388646
47,32,214,4,7,5.485231
47,347,323,4,7,5.511876
48,1,297,4,7,5.258491
48,136,180,4,7,5.269030
48,174,199,4,7,5.391292
48,172,199,4,7,5.446685
49,332,390,5,10,5.314837
49,134,181,4,7,5.430798
49,334,390,5,10,5.591808
49,1,296,4,7,5.679050
50,429,170,4,7,5.329486
50,63,160,4,7,5.334444
50,235,309,4,7,5.355861
50,212,625,4,7,5.481125
51,260,508,4,7,5.402485
51,38,450,4,7,5.491928
51,34,450,4,7,5.507106
51,140,181,4,7,5.739639
52,91,558,4,7,5.418894
52,143,181,4,7,5.430728
52,1,158,4,7,5.512882
52,1,161,4,7,5.642149
52,18,236,4,7,5.810115
53,1,147,4,7,5.233568
53,1,144,4,7,5.306535
53,236,310,4,7,5.317564
53,151,180,4,7,5.399325
54,26,236,4,7,5.244719
54,28,236,4,7,5.273835
54,24,236,4,7,5.508575
54,211,526,4,7,5.633941
55,158,180,4,7,5.134096
55,134,501,4,7,5.143868
55,155,180,4,7,5.161934
55,304,497,4,7,5.223152
56,346,496,4,7,5.377894
56,223,541,5,10,5.478107
56,267,522,5,10,5.529386
56,308,500,4,7,5.557567
57,362,404,5,10,5.309724
57,364,404,5,10,5.435952
57,336,414,4,7,5.599278
57,341,414,4,7,5.599303
58,164,182,4,7,5.270312
58,287,516,5,10,5.276691
58,402,296,5,10,5.367161
58,404,296,5,10,5.468831
59,134,610,5,10,5.312990
59,40,243,4,7,5.495222
59,36,243,4,7,5.709037
59,42,243,4,7,5.805964
60,177,185,4,7,5.455968
60,374,412,5,10,5.521571
60,239,341,4,7,5.624025
60,354,422,4,7,5.799985
61,330,132,4,7,5.315833
61,158,252,4,7,5.396025
61,160,252,4,7,5.438103
61,321,132,4,7,5.444641
62,53,478,4,7,5.241933
62,204,149,4,7,5.282400
62,206,149,4,7,5.350093
62,212,149,4,7,5.409930
63,377,443,4,7,5.122353
63,379,443,4,7,5.184975
63,375,443,4,7,5.410877
63,381,443,4,7,6.149696
64,451,312,4,7,5.590712
64,405,468,5,10,5.692290
64,309,584,4,7,5.740272
64,64,495,4,7,5.854978
65,154,254,7,13,5.261450
65,450,314,7,13,5.322913
65,14,506,5,10,5.555272
65,453,314,7,13,5.599466
66,317,598,4,7,5.379956
66,56,542,4,7,5.434756
66,309,598,4,7,5.564647
66,214,187,4,7,5.580948
67,37,321,4,7,5.519393
67,71,247,4,7,5.562085
67,77,247,4,7,5.631471
67,75,247,4,7,5.774540
68,399,462,4,7,5.384767
68,452,431,4,7,5.464770
68,397,462,4,7,5.527401
69,112,280,4,7,0.594764
69,8,330,4,7,0.613669
69,489,342,4,7,0.707340
70,152,272,4,7,5.350189
70,413,479,5,10,5.357774
70,152,267,4,7,5.514156
70,186,604,4,7,5.575685
71,226,189,4,7,5.296772
71,474,324,5,10,5.446812
71,47,325,4,7,5.448851
71,43,325,4,7,5.578835
72,27,523,4,7,5.401306
72,494,589,4,7,5.444043
72,479,307,4,7,5.622739
73,496,592,4,7,5.002150
73,481,323,5,10,5.037367
73,498,592,4,7,5.087105
73,493,592,4,7,5.247572
74,232,187,4,7,3.664566
74,236,187,4,7,5.064471
74,233,187,4,7,5.112050
75,25,536,4,7,5.252553
75,232,187,4,7,5.322703
75,55,328,4,7,5.535618
76,24,539,4,7,5.345157
76,28,539,4,7,5.413849
76,217,568,4,7,5.443895
76,30,539,4,7,5.784972
77,446,447,4,7,5.236262
77,355,269,4,7,5.393308
77,91,538,4,7,5.531253
77,286,208,4,7,6.160625
78,455,503,4,7,5.667532
78,12,384,4,7,5.685284
78,96,275,4,7,5.811038
78,359,270,4,7,5.821833
79,364,271,4,7,5.389944
79,42,545,4,7,5.475661
79,215,459,4,7,5.514873
79,28,548,5,10,5.635322
80,163,228,4,7,5.445429
80,228,230,4,7,5.544678
80,355,282,4,7,5.610680
80,506,309,4,7,5.694669
81,284,364,4,7,5.295846
81,30,555,5,10,5.369474
81,35,555,5,10,5.440442
81,370,274,4,7,5.638761
82,263,190,4,7,5.212823
82,452,498,7,13,5.233182
82,449,498,7,13,5.264338
82,303,212,4,7,5.805327
83,303,213,4,7,5.405012
83,68,594,4,7,5.459512
83,258,192,4,7,5.635000
83,64,594,4,7,5.683974
84,307,216,4,7,5.525983
84,252,461,4,7,5.552325
84,476,472,5,10,5.740225
84,309,216,4,7,5.795555
85,110,285,4,7,5.317675
85,383,283,4,7,5.500617
85,312,218,4,7,5.728786
85,36,351,4,7,5.998591
86,361,220,4,7,5.222731
86,51,577,4,7,5.227075
86,282,611,4,7,5.234840
86,260,520,8,16,5.253506
86,37,377,4,7,5.269633
86,285,611,4,7,5.527843
87,101,391,4,7,5.314235
87,146,297,4,7,5.378954
87,361,222,5,10,5.469360
87,142,308,4,7,5.527964
87,445,300,4,7,5.647156
88,376,443,4,7,5.246725
88,374,443,4,7,5.254500
88,362,223,5,10,5.266921
88,319,200,4,7,5.306950
88,284,505,4,7,5.358910
88,321,200,4,7,5.726652
89,237,299,5,10,5.231024
89,40,445,4,7,5.243280
89,328,617,4,7,5.245745
89,141,310,5,10,5.363881
89,364,224,5,10,5.403539
89,426,434,4,7,5.784726
90,450,304,4,7,5.340353
90,163,270,4,7,5.373375
90,45,477,4,7,5.443289
90,450,304,4,7,5.558577
90,141,313,5,10,5.586854
90,296,303,4,7,5.837755
91,130,346,4,7,5.275570
91,429,440,4,7,5.335277
91,314,203,4,7,5.417751
91,48,452,4,7,5.626382
91,423,500,4,7,5.677413
91,141,315,5,10,5.868519
92,38,455,4,7,5.518314
92,147,283,7,13,5.539508
92,153,283,7,13,5.662401
92,140,317,5,10,5.815898
92,431,442,4,7,5.991240
93,422,506,5,10,5.382148
93,453,305,5,10,5.448873
93,44,488,4,7,5.543905
93,294,509,4,7,5.802035
93,44,488,4,7,5.982357
94,439,447,4,7,5.289022
94,200,604,4,7,5.417988
94,441,401,4,7,5.446008
94,285,525,4,7,5.492202
94,435,447,4,7,5.574817
94,435,401,4,7,5.877763
95,457,305,7,13,5.287394
95,438,451,4,7,5.293997
95,369,229,4,7,5.346953
95,44,467,4,7,5.604187
95,195,487,4,7,5.613473
96,42,502,4,7,5.422704
96,26,495,4,7,5.434656
96,369,234,4,7,5.439812
96,40,502,4,7,5.626379
96,32,495,4,7,6.140317
97,243,628,5,10,5.332162
97,369,230,4,7,5.408360
97,409,471,5,10,5.413461
97,458,310,7,13,5.709479
97,439,457,4,7,5.833821
98,272,174,4,7,5.324056
98,369,233,4,7,5.336898
98,323,209,4,7,5.359155
98,444,459,4,7,5.376529
98,369,230,4,7,5.418685
98,440,459,4,7,5.600010
99,369,233,4,7,5.392595
99,422,519,7,13,5.406230
99,162,276,5,10,5.428293
99,447,459,4,7,5.435745
99,441,459,4,7,5.523354
99,35,512,4,7,5.644970
100,444,459,5,10,5.469220
100,432,528,5,10,5.526174
100,334,318,4,7,5.535264
100,458,309,7,13,5.563972
100,219,261,4,7,5.710043
101,31,518,5,10,5.432155
101,12,547,4,7,5.448661
101,254,558,4,7,5.460171
101,443,465,4,7,5.569171
101,449,465,4,7,5.615679
102,367,235,4,7,5.431429
102,446,329,5,10,5.496463
102,449,468,4,7,5.509465
102,443,468,4,7,5.533685
102,187,554,4,7,5.552841
102,155,465,4,7,5.612035
103,294,530,4,7,5.562143
103,25,529,4,7,5.619303
103,319,210,4,7,5.675339
103,290,530,4,7,5.788865
103,31,529,4,7,5.835088
104,304,628,7,13,5.275825
104,136,307,4,7,5.283315
104,365,231,4,7,5.299802
104,27,532,5,10,5.302162
104,365,234,4,7,5.703771
105,1,562,7,13,5.311569
105,20,535,5,10,5.410960
105,24,535,5,10,5.458868
105,331,327,4,7,5.494012
105,329,327,4,7,5.573591
106,162,615,5,10,5.201849
106,181,513,8,16,5.275588
106,159,615,5,10,5.502420
107,457,316,7,13,0.516130
107,445,565,4,7,0.600818
107,144,290,7,13,0.604293
108,185,419,4,7,0.544854
108,280,580,5,10,0.570424
108,298,262,5,10,0.622691
109,126,526,5,10,0.447360
109,5,554,5,10,0.791106
109,275,588,4,7,0.946581
110,170,590,5,10,0.532878
110,166,598,4,7,0.575787
110,440,490,5,10,0.576624
111,266,613,5,10,0.477661
111,136,617,5,10,0.547577
111,439,493,5,10,0.808746
112,217,589,5,10,0.577420
112,168,593,5,10,0.611167
112,360,502,4,7,0.761923
113,503,333,5,10,0.661200
113,373,357,5,10,0.680537
114,368,359,5,10,5.224901
114,364,509,5,10,5.247363
114,370,359,5,10,5.297712
115,295,447,5,10,0.495753
115,245,292,5,10,0.668477
116,286,595,5,10,0.565301
116,316,166,5,10,0.607067
116,442,328,5,10,0.652916
117,442,603,4,7,0.496420
117,339,243,4,7,0.523183
118,34,489,5,10,0.482940
118,95,567,7,13,0.517803
118,98,622,5,10,0.643580
119,90,333,5,10,0.574464
119,437,325,13,26,0.616840
119,167,495,5,10,0.708343
120,165,285,5,10,0.630628
120,308,493,5,10,0.633197
121,301,494,5,10,0.601216
121,89,331,7,13,0.630823
122,100,308,7,13,0.439643
122,99,316,4,7,0.545182
123,424,619,5,10,0.531747
123,428,332,8,16,0.541708
123,294,501,5,10,0.604541
124,319,247,4,7,0.502495
124,144,390,5,10,0.581139
124,58,392,7,13,0.755273
125,505,485,4,7,0.602816
125,161,507,5,10,0.609775
126,458,491,8,16,0.469647
126,69,604,5,10,0.496004
126,347,368,7,13,0.606802
127,473,439,4,7,0.535500
127,118,614,5,10,0.545227
127,256,554,5,10,0.570924
128,459,562,5,10,0.653734
128,306,250,4,7,0.707594
129,136,613,5,10,0.445628
129,488,455,4,7,0.451663
129,276,522,5,10,0.503468
130,332,384,4,7,0.440872
130,370,505,5,10,0.470834
131,403,344,8,16,0.374403
131,350,600,5,10,0.412382
131,404,353,5,10,0.653443
132,257,531,7,13,5.280640
132,260,531,7,13,5.342562
132,362,512,5,10,5.406984
133,284,252,4,7,0.615231
133,481,328,5,10,0.678541
133,502,474,7,13,0.911124
134,467,607,5,10,0.515448
134,338,541,5,10,0.620713
135,347,521,5,10,0.549172
135,12,604,7,13,0.608546
136,315,605,5,10,0.539318
136,389,359,5,10,0.567993
136,208,608,5,10,0.621234
137,443,349,5,10,0.554175
137,448,170,4,7,0.654977
138,308,612,5,10,0.419967
138,293,216,7,13,0.424148
138,97,560,5,10,0.519215
139,191,534,5,10,0.528302
139,199,614,5,10,0.556986
139,230,557,7,13,0.583866
140,371,352,8,16,0.511684
140,367,366,5,10,0.549813
140,337,617,10,19,0.620981
141,170,359,7,13,0.565347
141,226,355,5,10,0.619019
141,225,349,5,10,0.649972
142,432,347,4,7,0.527611
142,433,361,5,10,0.597784
142,250,257,4,7,0.611294
143,57,420,5,10,0.610363
143,429,170,4,7,0.613132
143,25,494,7,13,0.693877
144,126,388,10,19,0.508484
144,24,521,7,13,0.600639
145,55,435,5,10,0.463290
145,50,423,7,13,0.503226
145,186,537,7,13,0.560597
146,336,583,5,10,5.140302
146,499,490,7,13,5.201926
146,230,586,5,10,5.494834
147,388,539,5,10,5.261707
147,242,248,4,7,5.352426
147,1,446,2,4,5.401593
148,471,379,13,26,5.203894
148,401,377,10,19,5.477179
148,367,350,11,22,5.499018
149,239,250,4,7,5.327699
149,363,351,5,10,5.347649
149,355,483,5,10,5.416913
150,365,356,10,19,5.347889
150,190,414,5,10,5.435547
150,237,257,4,7,5.628995
151,235,259,4,7,5.246749
151,383,557,5,10,5.353856
151,385,557,5,10,5.373630
152,205,375,5,10,5.488252
152,203,375,5,10,5.517385
152,334,553,5,10,5.696906
153,492,517,8,16,5.433749
153,460,398,10,19,5.719735
153,143,382,4,7,6.105050
154,228,257,4,7,5.283928
154,390,395,11,22,5.468408
154,458,404,10,19,5.481501
155,410,572,10,19,5.385564
155,443,371,5,10,5.411626
155,299,571,7,13,5.470621
156,473,391,7,13,5.363904
156,457,408,7,13,5.537833
156,457,412,7,13,5.664649
157,453,411,13,26,5.337344
157,295,579,7,13,5.498683
157,345,371,5,10,5.527126
158,162,436,5,10,5.274833
158,422,402,7,13,5.349838
158,456,418,7,13,5.615113
159,455,422,7,13,5.248593
159,298,584,5,10,5.262454
159,124,396,4,7,5.609050
160,216,265,4,7,5.371325
160,124,402,5,10,5.489484
160,406,180,4,7,5.620358
161,313,611,5,10,5.408581
161,345,381,5,10,5.418544
161,342,381,5,10,5.451760
162,116,402,4,7,5.785224
162,467,455,4,7,5.809518
162,287,611,7,13,5.851160
163,492,397,7,13,5.203658
163,498,397,7,13,5.269086
163,285,614,7,13,5.318446
164,456,450,7,13,5.284719
164,456,442,7,13,5.561015
164,456,438,7,13,5.847856
165,439,392,7,13,5.305361
165,502,407,7,13,5.392285
165,335,393,5,10,5.524245
166,465,436,7,13,2.775178
166,201,264,7,13,5.085690
166,465,434,7,13,5.715217
167,458,449,10,19,5.463036
167,458,440,10,19,5.464430
167,93,439,7,13,5.592988
168,459,450,10,19,5.410808
168,486,443,7,13,5.417844
168,92,442,7,13,5.698589
169,460,442,10,19,5.537052
169,202,266,4,7,5.538231
169,449,606,5,10,5.594421
170,86,339,5,10,5.218294
170,90,339,5,10,5.250713
170,88,339,5,10,5.428993
171,340,400,7,13,5.123325
171,466,613,7,13,5.169753
171,423,417,13,26,5.186719
172,461,435,5,10,5.402574
172,463,435,5,10,5.405990
172,430,443,4,7,5.425896
173,73,449,5,10,5.202996
173,71,449,5,10,5.228298
173,343,405,7,13,5.283737
174,201,269,7,13,5.208521
174,70,451,7,13,5.221439
175,466,443,8,16,5.144697
175,233,224,7,13,5.183309
175,343,411,7,13,5.568977
176,163,317,5,10,2.508701
176,165,317,5,10,5.120565
176,344,414,7,13,5.272576
177,350,418,5,10,5.246530
177,481,490,7,13,5.254726
177,345,418,5,10,5.327921
178,458,422,7,13,5.461347
178,65,462,5,10,5.553596
179,373,462,5,10,5.165302
179,118,435,5,10,5.376987
180,67,467,5,10,5.429457
180,36,353,4,7,5.498091
180,172,414,4,7,5.576138
181,237,529,5,10,5.516412
181,484,461,7,13,5.521779
182,151,328,5,10,5.116924
182,2,169,5,10,5.207517
182,487,468,7,13,5.390385
183,497,505,7,13,5.314930
183,497,501,7,13,5.333782
183,3,166,7,13,5.398134
184,456,391,7,13,5.215372
184,419,185,7,13,5.275269
184,419,178,7,13,5.324814
185,61,480,5,10,5.131805
185,478,490,10,19,5.206337
185,67,480,5,10,5.207547
186,492,511,7,13,5.279518
186,59,332,4,7,5.407245
186,492,516,7,13,5.527772
187,482,480,10,19,5.293103
187,495,520,7,13,5.483147
187,302,543,4,7,5.571908
188,229,560,7,13,5.281553
188,216,285,7,13,5.283617
188,216,281,7,13,5.371926
189,498,527,7,13,5.243824
189,68,499,5,10,5.307437
190,503,523,7,13,5.316711
190,427,424,10,19,5.387907
191,502,456,5,10,5.202919
191,82,527,8,16,5.208554
191,430,424,10,19,5.345457
192,506,457,5,10,5.122561
192,502,457,5,10,5.141900
192,439,513,4,7,5.667879
193,440,514,10,19,5.034166
193,67,345,5,10,5.196196
194,227,563,7,13,5.150953
194,221,563,7,13,5.235383
194,447,187,4,7,5.437359
195,449,187,5,10,5.310644
195,447,187,5,10,5.315279
196,66,519,7,13,2.212056
196,66,519,7,13,5.122599
196,69,519,7,13,5.289543
197,483,431,5,10,5.315155
197,490,431,5,10,5.465119
198,260,617,5,10,5.197801
198,457,191,5,10,5.288142
198,49,393,5,10,5.301269
199,460,542,13,26,5.144661
199,261,620,7,13,5.389508
200,148,589,10,19,5.074485
200,139,503,7,13,5.224536
201,189,539,5,10,0.629674
201,137,513,7,13,0.707032
201,18,435,5,10,0.836274
202,138,516,7,13,2.547921
202,140,516,7,13,5.288549
203,190,393,5,10,5.382381
203,3,427,5,10,5.400697
204,475,180,10,19,5.519016
204,4,428,5,10,5.534791
205,1,428,7,13,5.209180
205,498,564,4,7,5.231853
206,1,418,4,7,5.104955
206,97,589,10,19,5.144333
206,107,507,7,13,5.356846
207,96,594,10,19,5.284325
207,486,189,4,7,5.432241
207,264,298,7,13,5.635082
208,237,490,8,16,5.244178
208,501,451,10,19,5.324133
208,109,514,5,10,5.415036
209,297,239,7,13,2.025369
209,297,239,7,13,5.629535
210,114,520,5,10,5.096345
210,110,520,5,10,5.639850
211,459,219,5,10,5.198808
211,271,300,7,13,5.699649
212,1,624,4,7,5.462405
212,1,633,4,7,5.637800
213,134,568,5,10,5.349587
213,5,451,10,19,5.352588
214,304,253,7,13,5.152292
214,3,460,8,16,5.193653
215,39,492,5,10,5.544153
215,219,617,5,10,5.599569
216,61,544,5,10,5.437478
216,279,333,7,13,5.681757
217,280,335,7,13,5.335791
217,45,419,4,7,5.351475
218,292,420,7,13,5.092109
218,289,420,7,13,5.098123
219,46,426,4,7,5.400485
219,183,595,5,10,5.764171
220,265,557,8,16,5.383723
220,283,341,7,13,5.581699
221,1,510,8,16,5.296482
221,282,349,7,13,5.337318
222,502,206,7,13,5.356086
222,502,197,7,13,5.547386
223,252,572,5,10,5.403036
223,279,343,7,13,5.478556
224,278,344,7,13,5.357144
224,176,615,5,10,5.652078
225,80,487,5,10,5.245848
225,25,501,5,10,5.294232
226,273,350,7,13,5.340023
226,273,341,7,13,5.361255
227,494,195,7,13,5.372851
227,47,502,5,10,5.403243
228,230,525,7,13,5.105511
228,266,344,7,13,5.274157
229,487,196,10,19,5.321754
229,487,188,10,19,5.530068
230,258,349,7,13,5.129307
230,258,341,7,13,5.660092
231,253,348,7,13,5.360126
231,253,340,7,13,5.423354
232,248,343,7,13,5.377182
232,325,254,5,10,5.379716
233,268,261,7,13,5.411582
233,473,185,5,10,5.442147
234,469,186,10,19,5.247701
234,469,192,10,19,5.477369
235,231,349,7,13,5.411191
235,1,448,6,11,5.506785
236,410,259,7,13,5.399995
236,225,341,7,13,5.476567
237,183,585,5,10,5.110516
237,375,250,7,13,5.217470
238,214,584,5,10,5.381257
238,182,349,10,19,5.501999
239,204,257,7,13,5.178978
239,381,228,5,10,5.243119
240,466,238,10,19,5.252988
240,344,284,4,7,5.319229
241,177,466,5,10,5.204829
241,175,466,5,10,5.265469
242,162,356,7,13,5.189106
242,162,352,7,13,5.255318
243,183,258,7,13,5.234920
243,157,354,7,13,5.244219
243,454,247,5,10,5.290856
244,153,408,7,13,5.050591
244,199,521,5,10,5.140677
244,197,521,5,10,5.306314
245,473,591,7,13,0.508124
245,146,362,10,19,0.546163
245,470,591,7,13,0.569183
246,168,261,7,13,0.426885
246,118,616,8,16,0.466641
246,29,288,5,10,0.728577
247,452,608,7,13,0.401757
247,485,539,11,22,0.590806
248,116,504,7,13,0.510988
248,314,604,7,13,0.562761
249,139,495,5,10,0.463826
249,135,495,5,10,0.535852
249,495,344,5,10,0.560636
250,9,295,5,10,0.414769
250,463,560,8,16,0.438347
251,1,296,6,11,0.626919
251,441,623,7,13,0.722293
252,130,512,5,10,0.441254
252,129,467,5,10,0.520914
252,121,467,5,10,0.641198
253,464,628,5,10,0.480201
253,53,203,4,7,0.574190
253,466,628,5,10,0.659459
254,486,573,4,7,0.685772
254,480,591,4,7,0.937745
255,199,392,5,10,0.424354
255,352,494,4,7,0.444248
255,350,212,5,10,0.461613
256,472,494,7,13,0.449811
256,103,387,10,19,0.487060
256,395,425,5,10,0.536770
257,93,179,7,13,5.156418
257,451,541,8,16,5.238883
257,427,349,7,13,5.418149
258,430,350,7,13,0.563051
258,211,377,8,16,0.773322
259,389,430,7,13,0.444990
259,463,598,7,13,0.538133
259,482,627,5,10,0.697216
260,307,276,5,10,0.521505
260,16,467,7,13,0.611984
260,344,509,7,13,0.700951
261,416,259,7,13,0.494949
261,424,521,5,10,0.525284
261,414,252,7,13,0.750670
262,190,260,5,10,0.387533
262,493,595,4,7,0.446449
262,87,501,5,10,0.483050
263,494,628,4,7,0.530372
263,56,445,7,13,0.565887
263,494,625,4,7,0.732271
264,10,482,5,10,0.519111
264,454,422,5,10,0.559617
264,295,328,7,13,0.586165
265,32,500,8,16,0.508426
265,211,391,5,10,0.566955
265,481,375,4,7,0.741262
266,456,369,5,10,0.519548
266,455,428,5,10,0.604740
266,386,455,7,13,0.675769
267,449,595,5,10,0.500111
267,468,369,8,16,0.506735
267,460,604,5,10,0.523995
268,418,557,5,10,0.567830
268,189,629,6,12,0.642458
268,77,585,4,7,0.706965
269,468,447,5,10,0.406215
269,73,578,5,10,0.436833
269,484,373,7,13,0.442471
270,468,375,5,10,0.416113
270,31,499,10,19,0.422148
271,84,511,5,10,0.442935
271,306,558,7,13,0.456357
271,386,471,7,13,0.473802
272,347,416,4,7,0.511667
272,505,389,5,10,0.546357
272,483,384,5,10,0.798158
273,438,388,5,10,5.477924
273,282,164,7,13,5.486312
273,410,341,5,10,5.534058
274,1,548,6,11,5.302341
274,467,521,5,10,5.356412
274,339,349,5,10,5.381265
275,76,553,5,10,5.198066
275,84,553,5,10,5.230968
275,15,531,7,13,5.288164
276,298,350,7,13,5.285602
276,13,532,10,19,5.362159
277,422,275,16,32,5.255176
277,76,538,7,13,5.483950
277,21,535,5,10,5.484478
278,499,399,8,16,5.241457
278,427,275,13,26,5.416743
278,24,536,4,7,5.561260
279,294,170,7,13,5.240324
279,23,541,5,10,5.248092
279,431,276,13,26,5.414166
280,96,506,7,13,5.082563
280,99,506,7,13,5.084356
280,292,162,16,32,5.311160
281,414,514,8,16,5.313557
281,300,165,7,13,5.319938
281,14,556,7,13,5.340541
282,506,329,7,13,5.353648
282,274,358,5,10,5.500654
282,372,189,5,10,5.725851
283,183,427,5,10,5.535805
283,185,427,5,10,5.563017
283,449,279,10,19,5.641920
284,453,271,10,19,5.487452
284,122,514,5,10,5.570473
285,458,278,10,19,5.302255
285,330,460,5,10,5.346185
286,464,289,13,26,5.252866
286,67,451,16,32,5.334590
286,1,601,6,11,5.420254
287,324,166,8,16,5.347663
287,469,282,13,26,5.349826
287,469,291,13,26,5.428595
288,28,577,8,16,5.197840
288,330,170,5,10,5.362417
288,332,170,5,10,5.733078
289,481,283,13,26,5.446632
289,364,475,4,7,5.472516
289,33,586,7,13,5.624342
290,340,167,7,13,5.270938
290,276,422,7,13,5.372796
290,340,171,7,13,5.419004
291,345,170,7,13,5.439278
291,98,608,5,10,5.477638
292,340,355,5,10,5.363912
